기간별조회,,,,,,,,,
날짜,평균기온,최고기온,최저기온,습도,풍향,풍속,강수량,일사량,일조시간
2017-02-10,-5.4,0,-12.9,50.4,서남서,2.2,0,13.8,-
2017-02-11,-4.8,1,-14,53.7,서남서,1.9,0,14.4,-
2017-02-12,-3.8,5.8,-12.4,59.5,서남서,1.1,0,14.7,-
2017-02-13,-2.6,7.7,-13.5,65.1,서남서,0.9,0,13.8,-
2017-02-14,0.5,7.6,-7.5,74.6,남서,0.6,1,13.5,-
2017-02-15,-1.3,11.7,-11.5,60.5,남서,0.7,0,14.1,-
2017-02-16,2.4,15.7,-9.7,56.1,남서,0.6,0,12.5,-
2017-02-17,6,10.3,-2.4,59.3,서남서,1.8,0.5,13.2,-
2017-02-18,-1,5.2,-8.4,42,서남서,1.8,0,15.8,-
2017-02-19,0.3,10.9,-10,62.7,남서,0.7,1.5,13,-
2017-02-20,3.1,7.8,-5.1,67.3,서남서,1.8,8.5,14.4,-
2017-02-21,-1.5,8.4,-10.4,63.8,남동,0.5,0,15.4,-
2017-02-22,1.6,4.2,-2.9,86.5,남,0.4,14.5,2.3,-
2017-02-23,1.7,5.4,-3.8,64.3,서남서,2.3,0,9.5,-
2017-02-24,-0.7,6.6,-8.5,53.7,서남서,1.4,0,16.3,-
2017-02-25,-0.3,9.9,-8.7,63.5,서남서,0.9,0,16.4,-
2017-02-26,0.7,10.7,-7.5,67.3,남남동,0.6,0,15.5,-
2017-02-27,2.1,12.5,-6.5,72.3,남,0.6,0,15.9,-
2017-02-28,2,13.2,-6.3,68.2,남서,0.5,0,15.7,-
2017-03-01,3.3,12.7,-4,61.8,남남동,0.4,0,9.1,-
2017-03-02,3.9,7.8,-2.1,67,서남서,1.7,0,9.3,-
2017-03-03,1.8,12.1,-7.7,58.7,남서,0.9,0,17.5,-
2017-03-04,3.3,14.9,-5.5,57.1,남,0.5,0,17.3,-
2017-03-05,4.1,15.4,-4.5,60.8,남남서,0.5,0,13.5,-
2017-03-06,4,8.1,-2.5,43.4,서남서,2.4,0,18.6,-
2017-03-07,-0.3,5.6,-6.7,48.2,서남서,1.8,0,18.6,-
2017-03-08,-1,6.4,-9,56.7,서남서,1.7,0,15.1,-
2017-03-09,4.5,12.9,-5.4,47.7,서남서,2.2,0,18.5,-
2017-03-10,2.9,13.3,-6.3,52.1,서남서,1.1,0,19.6,-
2017-03-11,3.1,16.3,-8.5,52,남동,0.5,0,18.5,-
2017-03-12,7.1,19.1,-5.5,46.5,서남서,1,0,17.8,-
2017-03-13,6.8,15.7,-2.3,57.3,남동,0.8,0,17.7,-
2017-03-14,5.5,13.3,-0.9,66.2,남서,1,0,15.3,-
2017-03-15,6.6,12.5,-2.9,47.7,동남동,0.9,0,18.2,-
2017-03-16,3.8,13.8,-5.6,63.6,남서,0.6,0,17.1,-
2017-03-17,4.3,16.5,-6.3,55.1,남남동,0.6,0,19.8,-
2017-03-18,5.5,17.4,-2.2,52.7,남서,0.8,0,13.7,-
2017-03-19,6.5,18.6,-5.1,54,남동,0.7,0,19.5,-
2017-03-20,6.3,14.7,-3.7,70.5,남,0.5,0.5,8.6,-
2017-03-21,7.4,14.8,-1.5,77.3,남남서,1.1,1,17,-
2017-03-22,5,15.1,-5.1,59.4,남서,0.8,0,18.1,-
2017-03-23,7.9,16.6,0.2,52.8,남,0.8,0,15,-
2017-03-24,6.7,14.2,-1.6,64.7,남동,0.7,0,14.4,-
2017-03-25,5,8.4,2.6,91.5,남서,0.5,16,4.4,-
2017-03-26,5,10.7,2.3,87.5,남남서,0.6,0.5,9,-
2017-03-27,4.1,10.4,0.4,86.7,서남서,1.1,3,10.1,-
2017-03-28,5.3,14.5,-1.8,73.9,남서,0.7,0,16.9,-
2017-03-29,8.9,16,3.4,72.7,남서,0.7,0,19.1,-
2017-03-30,9.5,20.5,0.6,65.7,동남동,0.8,0,20.4,-
2017-03-31,8,10.4,5.8,83,동,0.6,1,5,-
2017-04-01,6.7,11.5,3.5,89.7,동남동,0.5,5,9.3,-
2017-04-02,6.7,15.4,0.1,72.3,남서,0.8,0.5,19,-
2017-04-03,8.4,21.4,-3.2,59.7,서남서,1.2,0,22.9,-
2017-04-04,11,22.9,-1.9,58.4,남남서,0.6,0,21.1,-
2017-04-05,12.6,17.6,7.5,74.4,동,0.8,2.5,4.3,-
2017-04-06,15.1,19.2,8,89.7,서남서,1,10.5,8.3,-
2017-04-07,13,24.6,6.2,78.5,동남동,0.7,0,20.8,-
2017-04-08,15.2,26.3,4.4,65.3,남서,0.9,0,22.2,-
2017-04-09,11.4,14.9,5.8,68.1,동남동,1.1,0,5.6,-
2017-04-10,10.8,18.9,1.7,55.5,동,1.5,0,23.4,-
2017-04-11,11.8,19.4,6.8,74.1,서남서,1.3,22.5,15.8,-
2017-04-12,11.9,18.8,4.9,39.7,서남서,1.7,0,21.6,-
2017-04-13,11.9,22.2,-0.8,48.6,서남서,1.4,0,22.2,-
2017-04-14,13.2,22.3,2.6,63,남남서,1,0,16.1,-
2017-04-15,15.7,27,6.5,63,남서,0.9,0,23.5,-
2017-04-16,15.9,29.1,4.6,58.3,남남서,0.6,0,22.5,-
2017-04-17,10.8,12.6,7.5,92.1,동남동,0.4,21.5,1.5,-
2017-04-18,13.6,22.7,7.4,79.1,서남서,1.1,2.5,16.1,-
2017-04-19,13.3,20.5,6.3,50.2,서남서,1.6,0,25.6,-
2017-04-20,11.2,18.5,6.4,72,남서,0.6,0,8.8,-
2017-04-21,12.1,21,5.2,71.4,남남서,0.6,0,19.3,-
2017-04-22,11.9,20.5,4.3,72.9,남동,0.6,0,22.1,-
2017-04-23,12.8,23.8,1.8,64.9,남남서,0.7,0,25.4,-
2017-04-24,14.8,25,2.5,55.5,남남서,0.8,0,25.9,-
2017-04-25,16.9,24.2,7.5,64.4,서남서,0.8,0,16.4,-
2017-04-26,15.2,21.6,7,64.4,서남서,0.9,2,19.6,-
2017-04-27,10.9,20.2,0.9,56.1,서남서,1.2,0,25.3,-
2017-04-28,13.1,25.5,-0.3,51,서남서,1.1,0,25.2,-
2017-04-29,14.9,26.8,3,54.3,서남서,1.1,0,25.6,-
2017-04-30,18,31.2,3.9,56.5,서남서,1,0,23.7,-
2017-05-01,16.9,26,7.3,52.1,동,1,0,26.2,-
2017-05-02,14.8,26.9,2.6,57,남남동,0.5,0,23.2,-
2017-05-03,16.8,29.3,4.1,55.6,남남서,0.6,0,26.7,-
2017-05-04,18.3,28.3,5.5,59.3,남남서,0.5,0,21,-
2017-05-05,20.5,28.2,13.1,74.6,남남서,0.7,0.5,19.7,-
2017-05-06,17.6,24.7,8.1,44.8,서남서,1.4,0,24.7,-
2017-05-07,14,26.9,3.2,56.5,서남서,1.1,0,25.8,-
2017-05-08,16,26.3,2.8,55.1,서남서,0.7,0,17.2,-
2017-05-09,14.4,16.8,12.5,86,동,0.6,7.5,4.9,-
2017-05-10,14.7,20.2,10,92.4,서남서,0.5,0.5,9.3,-
2017-05-11,16.5,25.6,9.7,84.7,남서,0.6,0,16.9,-
2017-05-12,16,21.8,11.7,89.9,동남동,0.3,0,5.3,-
2017-05-13,17.8,28.3,10.2,73.4,서남서,0.9,0.5,22.3,-
2017-05-14,16.3,24.2,6.6,53.3,서남서,1.5,0,28.5,-
2017-05-15,14.7,24.5,3.9,62.1,서남서,1.2,0,26.1,-
2017-05-16,15.5,21.8,7.6,71.7,남동,0.4,0,14.7,-
2017-05-17,17.4,26.8,11.5,74.7,남,0.5,1,22.4,-
2017-05-18,18.6,29.4,11,72.2,남서,0.7,0,24.1,-
2017-05-19,20.2,31.2,8.5,59.8,서남서,0.9,0,27.6,-
2017-05-20,21,31.8,8.8,51.3,남서,0.7,0,25.8,-
2017-05-21,19.7,29.9,9.6,58.8,서남서,0.7,0,23.7,-
2017-05-22,19.9,31,8,62.1,남,0.7,0,26.3,-
2017-05-23,19.1,27.5,10.1,70.5,남서,0.5,0,17.4,-
2017-05-24,18.3,26.4,14.1,86.8,남동,0.3,3.5,13.3,-
2017-05-25,20.4,30.6,12.9,60.7,서남서,1.2,0,26.2,-
2017-05-26,15.8,24,7,58.3,서남서,1.1,0,25.8,-
2017-05-27,17,27.5,6,63.2,남서,0.8,0,28.1,-
2017-05-28,19.5,31,6.8,63.2,남서,0.7,0,24.4,-
2017-05-29,23.4,34.2,12.1,61.6,서남서,0.9,0,25.6,-
2017-05-30,21.8,30.7,12.2,63.6,남서,0.6,0,18.1,-
2017-05-31,21,31.4,12.5,66.2,남서,0.5,0,18,-
2017-06-01,20.5,30.2,13.6,77.6,남,0.8,0,20.6,-
2017-06-02,18.6,28.1,10.4,63.2,남남서,0.9,0,28.3,-
2017-06-03,18.7,27,10.4,56.5,남서,0.9,0,25,-
2017-06-04,18.1,29.1,6.6,56.6,남서,0.8,0,28.7,-
2017-06-05,18.2,29.7,7.8,56.3,동,1.1,0,26.8,-
2017-06-06,15.8,22.4,9.2,77.8,동남동,0.3,8,8.9,-
2017-06-07,18.9,22.9,14.9,89.5,서남서,0.7,0,5.9,-
2017-06-08,20.7,28,14.9,65.9,서남서,1.4,0,27.5,-
2017-06-09,22,31.6,12.6,58.4,서남서,1,0,25.5,-
2017-06-10,20.4,28.5,13.4,60.4,남,0.8,0,15.3,-
2017-06-11,19.2,30.2,8.8,49.5,동남동,1,0,28.8,-
2017-06-12,17.9,25.5,9.3,65.1,동남동,1,0,19.9,-
2017-06-13,18.6,27.1,11.2,72.3,남,0.6,0.5,21,-
2017-06-14,19.4,29,12.8,74.3,남남서,0.7,0,21.2,-
2017-06-15,22.3,32.1,11.4,62.4,서남서,1.1,0,26.9,-
2017-06-16,21.8,31.4,12.7,65.3,동남동,0.8,0,26.1,-
2017-06-17,22.6,33,11.9,63.2,남남서,0.6,0,26.7,-
2017-06-18,24.8,35.6,14.2,60.9,남,0.7,0,27.2,-
2017-06-19,24.1,36.5,14.6,64.1,남서,0.4,1.5,25,-
2017-06-20,24,31.4,15.7,59.7,남남서,0.6,0,14.5,-
2017-06-21,24.2,32.7,16.6,66.8,남,0.7,0,21.3,-
2017-06-22,24.7,33.3,15.2,64,남,0.8,0,26.1,-
2017-06-23,25,33.5,15.3,62.3,동남동,0.7,0,18.9,-
2017-06-24,24.8,34,18.8,66.4,남동,0.7,2,17.4,-
2017-06-25,22.1,32,18.2,85,남,0.5,5,18.9,-
2017-06-26,21.8,27.2,18.1,86.6,동남동,0.5,0,11.2,-
2017-06-27,23.3,29.8,17.6,77.8,남남서,0.5,0,15.1,-
2017-06-28,24.8,33.1,17.1,73,동남동,0.7,0,21.1,-
2017-06-29,24.5,31.4,18.5,75.5,서남서,0.6,0,17.4,-
2017-06-30,26.3,34.5,18.3,71.7,남서,0.7,0,23.5,-
2017-07-01,24.7,27.5,22.9,93.3,남서,0.4,1.5,9.4,-
2017-07-02,25,30.9,21.8,95.5,남서,0.3,31.5,11.6,-
2017-07-03,25.1,29.7,22.8,97.4,남서,0.4,9,9,-
2017-07-04,25.6,31.5,22.3,89.1,남남서,0.4,7,14.9,-
2017-07-05,26.5,33.6,21.5,79.2,남,0.4,0,22.5,-
2017-07-06,26.1,33.7,21.2,84.3,남,0.6,0,20.7,-
2017-07-07,25.6,29.4,21.4,90.9,남남서,0.4,0,11.3,-
2017-07-08,25.1,28.8,22.3,97.8,남서,0.3,9.5,7.6,-
2017-07-09,27.6,34.2,22.4,84.7,남남동,0.4,0,19.5,-
2017-07-10,28,32,23.8,81.6,남,0.7,0,12.9,-
2017-07-11,28.2,33.3,22.5,75,서남서,1.1,1,24.4,-
2017-07-12,27.3,34.4,20.8,78.1,서남서,0.8,0,24,-
2017-07-13,26.8,34.9,19.7,77.5,서남서,0.7,0,27.3,-
2017-07-14,25.8,35.9,19.4,84.5,서남서,0.7,14.5,21.1,-
2017-07-15,24.1,27.6,21.4,97.2,남서,0.3,7,8.8,-
2017-07-16,24.4,28.9,22.3,97.5,남남동,0.2,8,8.5,-
2017-07-17,25.1,31,20.7,91.5,서남서,0.5,9,12.6,-
2017-07-18,25.4,32,20.8,89.4,서남서,0.5,0,17.5,-
2017-07-19,26.7,33.6,21.8,86.2,남서,0.4,0,20.9,-
2017-07-20,27.7,34.6,22.6,84.1,남서,0.5,0,23.7,-
2017-07-21,28.4,35.2,22.5,85,서남서,0.5,0,20.7,-
2017-07-22,27.9,34.6,24.2,88.2,남남서,0.4,0,13.9,-
2017-07-23,25.6,29.4,22.2,98.2,남남서,0.2,0,6,-
2017-07-24,26.9,33.5,24.7,95.9,남서,0.3,7,9.2,-
2017-07-25,24.5,26.7,20.6,99.2,동,0.3,34,7,-
2017-07-26,23.8,30.6,16.5,79.9,동,0.6,0,22.5,-
2017-07-27,23.2,33.2,14.4,78.9,남,0.4,0,26.9,-
2017-07-28,25.3,32.8,19.8,86.3,남남동,0.4,54,17.1,-
2017-07-29,23.3,25,21.3,99.4,동,0.2,9,4,-
2017-07-30,24.5,30.1,21,93.1,남서,0.3,0.5,14,-
2017-07-31,23.5,25.6,22,100,남남동,0.2,20.5,3.9,-
2017-08-01,25.1,31.4,21.7,93.2,남동,0.3,2.5,16.5,-
2017-08-02,25.9,31.5,21.4,88.6,동,0.4,0,16,-
2017-08-03,24.8,32,19.1,84.8,동,0.5,0,19.1,-
2017-08-04,27.4,35.2,21.2,85.5,남,0.3,0,23,-
2017-08-05,27.6,35.7,21.9,89.7,동남동,0.4,0.5,20.6,-
2017-08-06,28.5,36.4,22.2,82.8,남,0.4,0,25.2,-
2017-08-07,27.9,34.2,23.3,85.5,서남서,0.7,0,21.8,-
2017-08-08,26.5,33.2,21.4,85.4,남서,0.4,0,19.4,-
2017-08-09,24.8,28.5,23.5,98.4,남남서,0.3,3.5,5.3,-
2017-08-10,24.1,25.8,22.6,100,남남서,0.2,11,4.5,-
2017-08-11,24.8,30.4,20.2,88,남동,0.4,0,19.6,-
2017-08-12,24,30.5,19.1,84.4,동남동,0.4,0,19.7,-
2017-08-13,22.1,26.7,18.1,92.1,동,0.3,0,8.2,-
2017-08-14,21.7,24.8,20.2,100,동,0.2,40.5,4.5,-
2017-08-15,22.7,25,20.9,99.6,동남동,0.1,17.5,5.1,-
2017-08-16,23.8,28.5,20.6,94,남동,0.4,4,11.2,-
2017-08-17,23.4,28.7,20.9,95.1,남동,0.4,5,11.9,-
2017-08-18,24.7,31.4,20.8,88.5,남,0.4,0,18.2,-
2017-08-19,24.5,31,21.1,90.8,남동,0.3,6.5,14,-
2017-08-20,23.9,28.2,21.6,96.5,동,0.3,1,8.6,-
2017-08-21,25.6,31.4,22.3,92.7,남남동,0.4,2,12.8,-
2017-08-22,25.9,33.1,22.2,91.1,남서,0.4,4.5,18.2,-
2017-08-23,26.9,34,23.2,91.7,남남서,0.4,15.5,17.7,-
2017-08-24,27.8,33,23.7,76.4,서남서,0.5,3,15.4,-
2017-08-25,24.5,31.7,18.7,75.5,남서,0.4,0,10.2,-
2017-08-26,21,29.9,14.9,80.3,남서,0.5,0,21.3,-
2017-08-27,21,30,13.3,81.2,남남서,0.4,0,21.6,-
2017-08-28,22.7,30.4,16.3,85.3,남남서,0.4,3.5,19.3,-
2017-08-29,23,28.9,21.9,78.9,서남서,0.8,1,23.5,-
2017-08-30,17.8,22.7,13.7,86.7,남서,0.3,0,8,-
2017-08-31,19.2,28.2,12.6,80.4,남남동,0.4,0,23,-
2017-09-01,19.2,27.7,12.8,78.1,동남동,0.6,0,23.1,-
2017-09-02,18,26.8,10.4,81.8,동남동,0.4,0,20.2,-
2017-09-03,18.6,28.3,10.3,80.6,남동,0.3,0,21.1,-
2017-09-04,19.1,28.1,11.9,79.8,동남동,0.5,0,19.4,-
2017-09-05,18.9,24,13.7,94.8,남남서,0.3,0,6.8,-
2017-09-06,20.8,24.2,18.5,95.7,남서,0.2,0.5,6.1,-
2017-09-07,20.7,28.2,15.9,87.2,남서,0.5,0.5,17.9,-
2017-09-08,20.3,29.4,14.7,86.4,남남서,0.3,0,18.6,-
2017-09-09,20.3,28.8,15.1,87.2,남남서,0.3,0,15.6,-
2017-09-10,20.4,28.2,14.7,89.9,남,0.2,0,11.9,-
2017-09-11,19.6,21.4,17.5,100,남,0.3,30.5,3.7,-
2017-09-12,21.5,29.3,15.3,85.9,남서,0.5,0.5,19.7,-
2017-09-13,18.1,27.5,11.8,80,남,0.4,0,22,-
2017-09-14,17.9,28,10.1,83.6,동남동,0.4,0,19.7,-
2017-09-15,17.5,24.2,12,80.4,동,0.8,0,14.2,-
2017-09-16,17.8,24.3,12,86,동남동,0.4,0,9.1,-
2017-09-17,20.4,26,14.8,85.6,동남동,0.5,0,9.4,-
2017-09-18,19,28.2,13.2,81.4,서남서,0.5,0,20.3,-
2017-09-19,18.9,28.4,11,85.8,남남서,0.4,0,15,-
2017-09-20,18,25.3,10.1,78.8,서남서,0.7,0.5,16,-
2017-09-21,15.9,26.8,7.7,81.7,남서,0.4,0,19.6,-
2017-09-22,17.1,27.2,10.1,83.1,남남서,0.4,0,19.1,-
2017-09-23,17.2,26.1,10,86.4,남남서,0.3,0,13.9,-
2017-09-24,19,27.5,13.9,89.3,남남서,0.4,0,14,-
2017-09-25,19.8,30,13.9,84.4,동남동,0.4,0,15.1,-
2017-09-26,19.4,29.2,10.7,83,남동,0.3,0,17.3,-
2017-09-27,17.8,19.3,15.8,100,동남동,0.3,34,2.9,-
2017-09-28,18.1,26,10.1,82.7,남남서,0.7,0.5,15.1,-
2017-09-29,12.8,21,6,76.1,남,0.6,0,16.5,-
2017-09-30,13.6,25.4,4,82.3,남서,0.4,0,18.6,-
2017-10-01,13.8,19.9,8.3,92.7,남동,0.2,11,6.5,-
2017-10-02,18.5,23.5,14.9,98.1,남서,0.2,7,5.5,-
2017-10-03,18.1,24,14.8,87,동,0.6,0,12.5,-
2017-10-04,16.3,22.3,12,83.9,동,0.7,0,11.5,-
2017-10-05,14.6,21.3,9.3,86.7,동남동,0.5,0,12,-
2017-10-06,15.3,18.8,12.5,99.3,남서,0.2,8,3.4,-
2017-10-07,17.8,24.2,-,83.2,동남동,0.3,0,9.5,-
2017-10-08,18.7,26.8,14.6,88.3,남남서,0.3,0,13,-
2017-10-09,19.2,27.8,13.2,80.6,남서,0.4,0,14.7,-
2017-10-10,19.1,27.6,15.1,80.7,남서,0.4,0,12.9,-
2017-10-11,17.7,21,-,66,서남서,0.5,1,3.2,-
2017-10-12,13.1,14.4,11.9,99.7,남남서,0.2,24.5,1.7,-
2017-10-13,12,19.8,7,83.7,남남서,0.6,0.5,15.6,-
2017-10-14,12.1,21,6.5,81.5,남남서,0.4,0,15.2,-
2017-10-15,12.7,18.9,8.7,87.5,동남동,0.4,0,7.5,-
2017-10-16,13.3,19.8,9.2,89.3,동남동,0.2,0,7.3,-
2017-10-17,12.7,22.3,6.9,87.7,남동,0.4,0,11.5,-
2017-10-18,12.3,18.6,7.9,91.2,동,0.4,0,4.5,-
2017-10-19,13,18.7,8.1,91.3,동남동,0.3,0,7.4,-
2017-10-20,13.8,22.8,8.4,87.8,남동,0.4,0,12.3,-
2017-10-21,11.9,22.1,6.7,87.2,동남동,0.5,0,11.9,-
2017-10-22,13.2,22.1,4.3,72.2,남동,1,0,11.7,-
2017-10-23,11.2,17.9,5,71.5,남동,0.5,0,11.8,-
2017-10-24,9.3,18.1,3.9,85.9,남남서,0.4,0,8.8,-
2017-10-25,8.6,19.4,2.8,88.6,남동,0.4,0,11.5,-
2017-10-26,9.7,19.4,3.4,86.7,남동,0.3,0,10.6,-
2017-10-27,12.9,21.1,6.5,85.4,남남동,0.3,0,10.5,-
2017-10-28,13.9,21.1,8.5,87.8,동남동,0.3,0,6.3,-
2017-10-29,12.3,21.1,6.3,72.7,서남서,1.2,0,9.7,-
2017-10-30,5,14,-2.4,64.8,서남서,0.7,0,13.1,-
2017-10-31,4.4,17.2,-5.2,72.7,남남서,0.5,0,14.1,-
2017-11-01,8.8,18.8,-0.6,79.9,남서,0.6,0,12,-
2017-11-02,11.2,20.3,5.4,84.1,남남서,0.3,0,10,-
2017-11-03,9.7,18.6,2.6,81.6,서남서,0.7,0,7.7,-
2017-11-04,6.5,14.1,-0.7,69.2,남남서,0.8,0,10.8,-
2017-11-05,3.9,15.6,-3.9,80.1,남남서,0.4,0,12.2,-
2017-11-06,4.9,17.6,-4.3,80.4,남동,0.4,0,12.3,-
2017-11-07,8.3,20.4,-1.9,83.5,남동,0.4,0,11.2,-
2017-11-08,12.3,20.8,3.3,66.6,서남서,1.2,0,10.8,-
2017-11-09,5.5,17.5,-2.9,69.6,남남동,0.4,0,11.7,-
2017-11-10,8.8,20.6,-2.4,72.1,서남서,1.1,0,10.5,-
2017-11-11,5.3,12.4,-3.5,51.2,서남서,1.2,0,12,-
2017-11-12,1.8,14.2,-7.3,72.4,남남동,0.4,0,12.1,-
2017-11-13,3.8,14,-5.3,73.1,남,0.5,0,8.6,-
2017-11-14,6.2,15.1,-1.3,62.3,서남서,1.2,0,10.3,-
2017-11-15,2,10.3,-5,62.3,서남서,1.2,0,8.3,-
2017-11-16,0.6,9.1,-6,62.6,남서,0.7,0,11.4,-
2017-11-17,0.9,9.1,-8.7,69.4,남서,0.4,0,7.2,-
2017-11-18,2.4,6.2,-2.9,51.5,서남서,1.8,0,10.9,-
2017-11-19,-2.2,5.3,-9.9,48.1,서남서,1.1,0,11.3,-
2017-11-20,1.4,8,-5,55.3,서남서,0.9,0,10.5,-
2017-11-21,-0.5,11,-8.4,67.9,남,0.5,0,11.3,-
2017-11-22,0.1,7.1,-5.8,84,동남동,0.3,0.5,3.3,-
2017-11-23,-0.6,6.2,-8.2,70.3,서남서,1.1,0,9.4,-
2017-11-24,-0.9,4.6,-6.5,88,서남서,0.9,0.5,4.5,-
2017-11-25,-0.5,9.9,-9.9,77.4,남,0.5,0,9.9,-
2017-11-26,1.3,10.7,-4.8,94.5,동남동,0.4,0,3.7,-
2017-11-27,0.6,12,-6.9,87.2,남남동,0.3,0,8.9,-
2017-11-28,2.3,13.1,-4.3,90.1,동남동,0.3,0,5.3,-
2017-11-29,5.1,12.9,-2.2,63.6,서남서,0.9,0,7.7,-
2017-11-30,2.5,7.2,-6.4,31.7,서남서,1.7,0,9.5,-
2017-12-01,-3.8,4.1,-10.7,45.6,서남서,0.9,0,10.1,-
2017-12-02,-3.9,7.3,-12.7,66.2,남남서,0.5,0,8.6,-
2017-12-03,-0.9,10.8,-9.5,79.8,남동,0.5,0,6.3,-
2017-12-04,0.9,7.3,-3.3,64,서남서,1.4,0,7.7,-
2017-12-05,-3.6,1.5,-10,44.4,서남서,1.6,0,9.5,-
2017-12-06,-3.8,5.2,-10.9,76.4,남,0.4,0,7,-
2017-12-07,-0.7,7,-6.8,85.2,서남서,0.5,0,4.7,-
2017-12-08,-2.6,2.1,-8.3,47,서남서,1.5,0,9.1,-
2017-12-09,-3.2,6.3,-11.1,70.2,남,0.8,0,8.3,-
2017-12-10,1.6,9.9,-5.1,73.8,서남서,1.1,0,5.3,-
2017-12-11,-2.6,1.6,-7.8,41.5,서남서,2.8,0,9,-
2017-12-12,-7.7,-1.7,-13.9,40.7,서남서,1.5,0,9.1,-
2017-12-13,-9.2,1.1,-17.6,52.4,남서,1,0,9.2,-
2017-12-14,-8.1,2.5,-17.9,57.6,남동,0.4,0,8.2,-
2017-12-15,-4.3,5.3,-13.6,58,남서,0.7,0,7.8,-
2017-12-16,-2.1,1.7,-7,44.5,서남서,1.9,0,7.5,-
2017-12-17,-6.2,0,-13.9,46.5,서남서,1.4,0,8.9,-
2017-12-18,-4.7,5.9,-14.3,69,남남서,0.6,0,6.6,-
2017-12-19,-3,2.2,-12.4,52.9,서남서,1.4,0,8,-
2017-12-20,-6.8,4.4,-16,63.8,남동,0.5,0,8.5,-
2017-12-21,-3.9,5.8,-11.6,64.8,서남서,0.9,0,8.6,-
2017-12-22,-4.1,8.3,-12.5,76.2,남,0.6,0,7.1,-
2017-12-23,-1.8,10.5,-8.4,84.6,동남동,0.4,0,6.2,-
2017-12-24,0.8,5,-3.7,90,서남서,1,9.5,1.1,-
